status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
390581294464059_572913716230815,"Rehat sejenak sebelum ke Sibolga. Kemarin saya melihat progres PLTG Gunung Sitoli, Idanoi. Oktober tahun ini masyarakat Nias sudah dapat menikmati tambahan 25 MW dari yang sekarang 27 MW. Tahun depan tambah lagi 25 MW. Saya juga meletakkan batu pertama pembangunan transmisi yang akan membentang sepanjang 110 km dari Idanoi hingga Teluk Dalam. Perikanan dan pariwisata Nias harus maju. 

Foto: Biro Pers Setpres dan Sespri.",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/572907849564735/?type=3,2016-08-19 20:37:26,24879,1436,1489
390581294464059_572704619585058,"Dua hari lalu dapat laporan kalau tingkat ketimpangan pengeluaran penduduk Indonesia yang diukur oleh Gini Ratio adalah sebesar 0,397.  Angka ini menurun dibandingkan Gini Ratio Maret 2015 sebesar 0,408 dan September 2015 sebesar 0,402. Ini menandakan jurang antara yang kaya dan yang miskin semakin mengecil. Penurunan ini karena mulai bergeraknya proyek infrastuktur dan dana desa. Lapangan kerja bertambah dan uang yang beredar di daerah menjadi bertambah. Perluasan pembangunan Pembangkit Listrik Tenaga Gas (PLTG) Idanoi, Kecamatan Gunungsitoli, Kabupaten Nias dimaksudkan untuk mengurangi ketimpangan.

Koefisien Gini (Gini Ratio) adalah ukuran ketimpangan secara keseluruhan. Angkanya biasanya berkisar antara nol, yaitu pemerataan sempurna, hingga satu, yaitu ketimpangan yang total.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/572703959585124/?type=3,2016-08-19 11:14:27,13219,517,432
390581294464059_572613699594150,"Sholat Jumat dan menyapa warga di Masjid Jami Ilir, Nias. Tadi juga membagikan buku bagi pelajar. Sore tadi meninjau kawasan area pembangunan proyek Pembangkit Listrik Tenaga Gas (PLTG) Idanoi di Kabupaten Nias, Provinsi Sumatera Utara. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/572607319594788/?type=3,2016-08-19 07:04:17,19402,637,699
390581294464059_572160112972842,"Bertemu dengan warga berprestasi dari berbagai latar belakang. Ada atlet nasional, pemenang Olimpiade sains, inspirator masyarakat, pemenang lomba karya ilmiah remaja, petani dan guru berprestasi. Apresiasi setinggi-tingginya atas dedikasi dan pengabdian yang mereka berikan kepada negara. Semoga bisa menjadi teladan bagi kita semua.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/572160079639512/?type=3,2016-08-18 09:06:45,21035,653,601
390581294464059_571769336345253,"Peringatan kemerdekaan Republik Indonesia pada hari ini diakhiri dengan upacara penurunan Sang Merah Putih di halaman Istana Merdeka. Terima kasih semua yang sudah datang dalam peringatan HUT RI ke-71, Pasukan Paskibraka, pengisi acara dan masyarakat yang meramaikan. Mohon maaf yang tidak bisa masuk ke Istana. Merah Putih akan terus kita kibarkan, besok dan selamanya. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/571768656345321/?type=3,2016-08-17 09:52:32,36196,1392,1559
390581294464059_571487179706802,"Pagi ini, kita bisa menyaksikan detik-detik Proklamasi #RI71  dengan teknologi kamera 360° lewat kanal YouTube saya.

Ayo, subscribe ke youtube.com/jokowi sekarang, ya",,video,https://www.facebook.com/Jokowi/videos/571487179706802/,2016-08-16 17:48:13,19009,1101,1908
390581294464059_570406136481573,"Gerakan Pramuka harus menjadi ajang pembelajaran anak-anak muda yang keren, asyik, dan menyenangkan. Pramuka wadah membentuk generasi muda Indonesia yang kuat dan tangguh. Anak muda yang produktif, optimisme yang memiliki daya juang yang tinggi, yang tidak takut bersaing yang pantang menyerah. Pramuka mendidik kita bersolidaritas dan berempati. Selamat Hari Pramuka ke-55 dan Selamat mengikuti Jambore Nasional ke-10 tahun 2016. Salam Pramuka!

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/570405903148263/?type=3,2016-08-14 02:06:02,26312,937,1433
390581294464059_569038343285019,"Tadi pagi dalam pembukaan Kongres ke-3 Asosiasi Mahkamah Konstitusi dan Institusi Sejenis se-Asia saya sampaikan kalau hukumlah yang mengatur harmoni dan konsistensi tata hukum agar selalu sesuai dengan konstitusi, mewujudkan mekanisme keseimbangan cabang-cabang kekuasaan negara dan memastikan perlindungan terhadap hak-hak konstitusional warga negara. 

Yang ditunggu rakyat adalah kemakmuran dan kesejahteraan, rasa adil dan rasa aman. Kita harus memprioritaskan masyarakat marjinal, masyarakat miskin dan masyarakat terpinggirkan. Di situlah makna kehadiran negara. Semoga usaha Indonesia untuk meningkatkan kualitas bisa sesuai harapan rakyat. Indonesia bukanlah negara Undang-Undang tetapi negara hukum.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/569038169951703/?type=3,2016-08-11 01:23:08,10001,578,417
390581294464059_567436273445226,"Sri Wahyuni membuat kita semua, rakyat Indonesia, bangga. 

Lifter putri Indonesia yang berhasil mempersembahkan medali pertama bagi Indonesia di Olimpiade Rio de Janeiro 2016. 

Kita berharap jejak Sri Wahyuni diikuti kontingen Indonesia lainnya. Dengan olah raga kita gemakan lagu Indonesia Raya di pentas dunia.

Foto: Kemenpora",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/567436233445230/?type=3,2016-08-07 02:18:55,25565,1089,1223
390581294464059_566754353513418,"Kedatangan Presiden Ukraina, Petro Poroshenko ke Indonesia, tadi sore, disambut 238 siswa SD berpakaian adat. Mereka semangat sekali mengibarkan bendera kedua negara. Ini kunjungan kenegaraan pertama kalinya dalam 20 tahun terakhir. 

Tadi kami membicarakan penguatan kerja sama di bidang perdagangan dan investasi. Telah ditandatangani 4 perjanjian di bidang pertanian, bebas visa, pelatihan diplomatik dan pertahanan. Ini menguntungkan dua belah pihak.

Ukraina juga siap meminjamkan pesawat raksasa Antonof 32P, bila Indonesia mengalami kebakaran hutan. Kita apresiasi sekali.

Semoga kerjasama dua negara ini membawa manfaat bagi kita semua. Amin

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/566753250180195/?type=3,2016-08-05 10:57:29,15620,578,620
390581294464059_565862170269303,"Kalau semua lancar, gerbong kereta api buatan Indonesia bisa dipertimbangkan Pemerintah Sri Lanka. Kita tadi menawarkannya pada pertemuan dengan Perdana Menteri Sri Lanka, Ranil Wickremesinghe. Sebelumnya, melalui PT Inka, Indonesia sudah menjual produknya ke Bangladesh. Inilah usaha kita untuk melakukan penetrasi pasar ke negara-negara lain. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/565861903602663/?type=3,2016-08-03 06:24:54,23510,1069,1172
390581294464059_564668797055307,"Indah sekali! Ada 28 lukisan karya 22 maestro, koleksi Istana Kepresidenan yang akan dipamerkan di Galeri Nasional Indonesia pada tanggal 2 s/d 30 Agustus 2016. Pameran ini hanya sebagian dari koleksi Istana. Istana Kepresidenan yang ada di Jakarta (Istana Negara dan Istana Merdeka), Bogor, Cipanas, Yogyakarta dan Tampaksiring-Bali memiliki koleksi lebih dari 3.000 lukisan. 

Ayo ajak teman dan keluarga menikmati keindahan lukisan-lukisan ini di Galeri Nasional Indonesia (http://galeri-nasional.or.id)

Sumber: Katalog Pameran 17:71",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/564668697055317/?type=3,2016-07-31 05:05:04,9237,393,528
390581294464059_564396900415830,"Indonesia sudah menjadi sumber pemikiran Islam dunia, menjadi sumber pembelajaran Islam dunia. 

Negara-negara lain juga melihat dan belajar mengenai Islam di Indonesia, karena Islam di Indonesia itu sudah seperti resep obat yang paten, yaitu Islam Washatiyyah, Islam Moderat. 

MTQ yang telah membudaya selama ini dapat terus berkembang sebagai syiar, mewarnai wajah umat Islam Indonesia. 

Al-Quran adalah pegangan hidup yang hakiki, sebagai rahmat untuk seluruh makhluk hidup.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/564395947082592/?type=3,2016-07-30 10:37:35,14773,656,995
390581294464059_564217240433796,"Jadikan keluarga sebagai prioritas utama untuk perlindungan terhadap anak. Kekerasan terhadap anak harus distop dan tidak bisa kita biarkan lagi. 

Orang tua juga harus mampu mengarahkan penggunaan teknologi dan konsumsi informasi. Anak-anak kita jangan dilarang menggunakan teknologi atau mendapat informasi, tapi arahkan agar memanfaatkannya secara positif dan produktif. 

Dari Kupang, Selamat Hari Keluarga Nasional 2016. 

 Foto: Biro Pers Setpres.",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/564216977100489/?type=3,2016-07-30 00:49:10,10688,383,521
390581294464059_563887127133474,"Keluarga adalah segalanya. Keluarga sebagai wahana untuk menyatukan, memberdayakan dan saling berbagi. Kita bangun negeri dengan cara membangun keluarga. Utamakan keluarga. Selamat Hari Keluarga Nasional. Dari Kupang Selamat Hari Keluarga Nasional (Harganas) ke-23.",,status,,2016-07-29 05:09:28,18642,600,925
390581294464059_563132870542233,"Sekali lagi saya tekankan semangat perombakan kabinet ini untuk penyegaran dan penguatan kinerja pemerintahan. 

Supaya kabinet kerja bisa lebih cepat, progresif, bekerja dalam tim yang solid dan saling mendukung dalam waktu yang secepat-cepatnya. 

Atas pertimbangan ini saya dan Pak JK memutuskan perombakan kabinet yang kedua. 

Pertimbangan perombakan kabinet merupakan respon untuk memperkuat ekonomi nasional dalam menghadapi tantangan ekonomi dan kompetisi global. 

Kabinet yang baru hari ini langsung rapat dan bekerja. Semua dilakukan untuk menyejahterakan rakyat. Tiga permasalahan yang mendesak diselesaikan adalah harga pangan yang meningkat, pengurangan kesenjangan ekonomi baik antara rakyat kaya-miskin, dan kesenjangan pembangunan antarwilayah. 

Saya menyadari tantangan terus berubah dan membutuhkan kecepatan dalam bertindak, kecepatan kita dalam memutuskan.

Kita harus melakukan hal-hal yang langsung dirasakan oleh rakyat, yang langsung dinikmati oleh rakyat dalam jangka pendek dan panjang.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/563132790542241/?type=3,2016-07-27 07:33:31,19173,3385,1577
390581294464059_562525513936302,"Saat pembekalan Calon Perwira Remaja Akademi TNI dan Polri 2016, saya mengingatkan bahwa anak2 muda Indonesia harus siap mental untuk berkompetisi dan siap untuk kerja keras.

Tapi kita juga harus tetap santun dan memiliki budi pekerti.

Dengan demikian akan terjadi pembaharuan di lingkup penegak hukum. Tidak lagi terjadi pungutan liar ataupun perilaku tercela lain.

Apapun langkah yg kita ambil, adalah demi bangsa dan negara. Loyalitas kita adalah kepada bangsa dan negara. 

Kita juga harus bersikap ksatria dan tidak mudah goyah terhadap berbagai godaan, termasuk narkoba, korupsi ataupun terorisme.

Jiwa pantang menyerah ketika menghadapi tantangan, hati ikhlas dan rela berkorban setiap saat ketika bertugas. 

Konflik intoleransi sosial juga harus diwaspadai, sehingga prajurit perlu tanggap dan peka terhadap dinamika di masyarakat.

Kritik masyarakat adalah untuk perbaikan kinerja kita. Kita dengarkan dengan pikiran terbuka.

Setiap perwira harus mampu mengayomi semua golongan dan selalu siap untuk menjadi pemimpin yang jujur, tulus dan berani.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/562523013936552/?type=3,2016-07-25 19:00:00,21694,1032,995
390581294464059_562000180655502,"Baru saja selesai berbagi optimisme dan kerja keras pemerintah. Saya sampaikan kalau program pembangunan pemerintah terus berjalan. Kita tidak mau lagi ada jalan tol berhenti karena pembebasan lahan. Tidak. Pasti ada yang main2. Tugas kita semua untuk saling memberikan informasi kalau ada mereka yang main2. Kalau saya ke daerah ada yg bisik2 ke saya. ""Pak ada yang nggak bener"". Saya senang itu. Kalau ternyata bener ada yang main2, saya ambil tindakan saat itu juga. Kuncinya di efisiensi pemerintahan untuk melayani rakyat. Kalau kita semua mau, kita bisa tinggal landas. Kalau ada yang belum betul, bisikkan ke saya. Kalau ada kementerian2 yg perlu diperbaiki, bisikan ke saya. Kalau ada daerah2 yg butuh bantuan, juga bisikkan ke saya. Bangsa ini harus maju menjadi bangsa pemenang.",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/562000180655502/?type=3,2016-07-24 10:34:52,18853,1799,1013
390581294464059_561818520673668,"Apa aktivitas hari ini? Ayo, ceritakan hari Minggu bersama keluarga dan teman2mu. Salam hangat untuk keluarga dan sanak saudara.",,status,,2016-07-23 23:26:56,20533,2391,316
390581294464059_561442794044574,"Akhir2 ini terungkap banyak kasus kekerasan terhadap anak-anak. Sungguh peristiwa2 itu nmembuat hati kita miris. Semoga kita tidak pernah lengah memperhatikan dan mengawasi pertumbuhan mereka dengan penuh cinta dan kasih sayang. Supaya impian dan cita2 mereka tercapai. Keberhasilan kita mengasuh dan mendidik anak2 sangat memengaruhi masa depan Indonesia.

Selamat Hari Anak Nasional.",,status,,2016-07-22 22:21:23,16251,563,560
390581294464059_561104100745110,"Jaksa adalah salah satu pilar penegak hukum yang utama. Kejaksaan perlu meraih kepercayaan publik dengan memperbanyak jaksa yang jujur dan profesional. Itulah sosok jaksa idaman kita semua. Teruskan perubahan, berantas jaksa yang menghambat terwujudnya penegakan hukum dan keadilan. Selamat Hari Bhakti Adhyaksa 2016.",,status,,2016-07-22 01:51:25,15183,736,587
390581294464059_559200724268781,"Belum pernah pergantian Pasukan Jaga Istana Kepresidenan terbuka untuk umum. Mulai hari ini, tiap hari Minggu pekan ke-2 tiap bulannya jam 8.00 pagi masyarakat bisa melihat langsung prosesi dari halaman luar Istana Merdeka. Masyarakat bisa melihat atraksi memeriksa senjata, amunisi, kerapihan seragam, hingga lempar senjata. Saya ingin selalu dekat dengan rakyat dan masyarakat juga bisa berfoto bersama Paspampres.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/559199777602209/?type=3,2016-07-17 05:15:55,25979,1433,2009
390581294464059_558376091017911,Serangan di Perancis sangat kejam. Indonesia bersatu dalam solidaritas. Belasungkawa untuk korban dan rakyat Perancis. Menggunakan kekerasan untuk mencapai tujuan tidak dapat dibenarkan.,,status,,2016-07-15 02:52:18,18440,875,530
390581294464059_555975914591262,"Akhirnya bisa bersilaturahmi dengan warga di Gedung Agung Yogyakarta. Mohon maaf lahir batin. Terima kasih. Salam untuk keluarga di rumah. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/555975307924656/?type=3,2016-07-09 03:06:33,31229,1520,1280
390581294464059_554747004714153,"Mari merayakan hari kemenangan ini dengan semangat kerja, bahu membahu membangun bangsa, bahu membahu membangun negara. Selamat Idul Fitri 1437 H. Mohon maaf lahir dan batin.",Presiden Jokowi: Selamat Idul Fitri 1437 H,video,https://youtu.be/b7APlux_l7Y,2016-07-05 18:17:40,39187,2118,1226
390581294464059_554443458077841,"Aksi teror, di manapun, atas nama apapun, tidak dapat dibenarkan, tidak dapat ditolerir serta bertentangan dengan nilai-nilai agama dan kemanusiaan. Untuk itu, kita mengutuk keras serangan teror yang terjadi di dekat Masjid Nabawi, Madinah dan dua kota lainnya di Arab Saudi. Atas nama rakyat Indonesia, kita sampaikan duka cita yang mendalam kepada korban, keluarga dan pemerintah kerajaan Arab Saudi. 

Untuk peristiwa teror bom di Solo kita menghimbau masyarakat Indonesia tetap tenang dalam menjalankan hari terakhir ibadah puasa Ramadhan dengan khusyuk dan tidak perlu takut menghadapi teror-teror itu. Kita tingkatkan kewaspadaan kita dalam melawan terorisme. Aparat keamanan sudah diperintahkan untuk mengejar dan mengungkap jaringan teroris. Kepada petugas Mapolresta Solo, yang terluka semoga segera bisa pulih kembali untuk bertugas.

Foto: Biro Pers Setpres",,status,,2016-07-04 23:10:15,22936,1101,1522
390581294464059_551933418328845,"Alhamdulilah, bisa berbuka puasa dengan anak yatim dan penyandang disabilitas. Di minggu terakhir bulan Ramadhan ini mari kita perkuat ibadah, i’tikaf kita. Anak-anakku, teruslah rajin belajar dan berdo’a. Dengan rajin belajar kita akan banyak ilmu. Dengan rajin berdo’a kita akan tebal iman. Allah menyanyangi kalian, banyak orang menyayangi kalian. Semoga kalian tumbuh menjadi anak yang sholeh dan sholehah dan berperan membangun negara. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/551932544995599/?type=3,2016-06-28 08:31:01,35835,2036,1961
390581294464059_551101715078682,"Hari ini diperingati sebagai Hari Anti Narkotika Internasional (HANI). Momentum ini kita gunakan untuk teguhkan semangat kita melawan narkoba. Pengedar memakai berbagai modus baru mengedarkan narkoba, mulai mainan anak, kaki palsu, dan barang-barang yang tidak diduga lainnya. Bahkan menjadikan anak dan perempuan sebagai kurir. Jangan biarkan negara kita dirusak narkoba. Tahun 2015, pengguna narkoba mencapai 5,1 juta orang dan 40-50 generasi muda kita tiap harinya mati karena narkoba. Cukup sudah. Narkoba telah merusak anak-anak bangsa. Harus dihentikan, harus dilawan dan tidak bisa dibiarkan. Kita tegaskan perang melawan bandar dan pengedar  narkoba. Kejar mereka! Tangkap mereka! Hantam mereka! 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/551101391745381/?type=3,2016-06-26 02:37:23,16444,833,881
390581294464059_549938861861634,"Sebagai pulau terdepan, Natuna harus kita bangun. Kita akan fokus pada industri perikanan dan migas. Di sekitar Kepulauan Natuna ada 16 blok migas, di mana 5 blok sudah menjalankan produksinya, sementara 11 lainnya sedang dalam tahap eksplorasi. Kekayaan ikannya juga melimpah ruah. Kita segera membangun sentra kelautan dan perikanan secara terpadu. Pengamanan wilayah perairan perbatasan tidak boleh kita lupakan. Untuk menjaganya, patroli dan penjagaan keamanan laut juga harus kita tingkatkan. Itu kita lakukan untuk membuat saudara-saudara kita, di perbatasan, kawasan terluar dan pulau terdepan bisa maju bersama dengan saudara-saudaranya yang lain di tanah air.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/549929431862577/?type=3,2016-06-23 06:30:12,61527,4026,7532
390581294464059_549035965285257,"Proyek jalan tol Bocimi (Bogor-Ciawi-Sukabumi) sejak 1997 sudah empat kali groundbreaking tapi berhenti begitu saja, tidak semeterpun dibangun. Sekarang proyek mangkrak sepanjang kurang lebih 54 kilometer ini kita ambil alih, kita kerjakan. Alhamdulillah, hasilnya mulai kelihatan. Untuk seksi I pembebasan lahannya sudah 94,7 persen. Kemudian nanti akan dilanjutkan ke Seksi II, III, dan IV. Mohon doa dan dukungannya agar ruas jalan tol ini dapat diselesaikan tahun 2018 sehingga rakyat bisa segera memanfaatkannya.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/549035215285332/?type=3,2016-06-21 01:30:22,36311,5191,3188
390581294464059_547636355425218,"Setelah 20 tahun mangkrak, ruas Tol Pemalang-Batang dan Batang-Semarang hari ini mulai dibangun. Proyek ruas jalan tol ini adalah contoh yang tepat bagaimana masalah lahan menyendera proyek ini hingga 20 tahun. Hal ini harus segera kita selesaikan sehingga jalan tol mulai dari ujung barat ke ujung timur Jawa bisa tersambung. Dalam pembebasan tanah, masyarakat harus diajak bicara baik-baik, bahwa jalan ini demi kepentingan jutaan orang. Jangan eyel-eyelan terus, nanti enggak rampung-rampung. Kerjasama pemerintah dan rakyat adalah kunci keberhasilan kita memenangkan persaingan. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/547635445425309/?type=3,2016-06-17 04:23:39,26636,1954,1932
390581294464059_547283488793838,"Mulai hari ini, ruas Tol Pejagan-Pemalang seksi I dan II yang sempat mangkrak 20 tahun, sudah mulai beroperasi. Ruas ini terintegrasi dengan ruas tol Jakarta-Cikampek, Cipularang, Padaleunyi, dan Cipali. Dengan semakin terkoneksi maka manfaat jalan tol ini semakin besar bagi rakyat. Jalan tol ini akan bisa mengurangi kemacetan, mempersingkat waktu tempuh dan mempercepat arus barang, sehingga akhirnya menggerakkan ekonomi. Bagi saudaraku yang akan mudik saat lebaran, perjalanan menuju kampung halaman akan bisa lebih cepat melalui jalan tol ini. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/547282018793985/?type=3,2016-06-16 09:02:17,41044,3088,5771
390581294464059_545350488987138,"Menyenangkan sekali melihat antusiasme warga dan wisatawan dalam pawai Pesta Kesenian Bali yang ke-38. Pesta Kesenian Bali bukan semata-mata pesta rakyat ataupun festival seni, melainkan juga kegiatan yg memiliki fungsi budaya, pendidikan dan menggerakkan ekonomi masyarakat Bali. Kita harus teguhkan agar rakyat Bali mencintai budayanya, mencintai tanahnya, mencintai alam dan lingkungannya. Budaya Bali akan bisa terjaga kelanggengannya, jika rakyat Bali mampu menjaga dan memanfaatkan tanah dan alamnya dengan baik. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/545350205653833/?type=3,2016-06-11 09:29:40,24326,1479,1489
390581294464059_545020729020114,"Saat groundbreaking PLTU Lontar 315 MW unit 4 Tanggerang Banten, ketemu ibu-ibu yang mengeluh listriknya masih nyalur dari tetangga. Padahal mereka butuh listrik bukan hanya untuk membuat terang rumah di kala malam tapi sangat berarti bagi anak-anak sehingga mereka lebih giat lagi belajar. Ekonomi keluarga juga bisa hidup karena listrik. Pembangunan pembangkit listrik, gardu induk dan transmisinya tidak bisa ditunda-tunda lagi. Karena pasokan listrik yang merata juga akan membuat kesejahteraan semakin merata.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/545020245686829/?type=3,2016-06-10 11:16:40,16751,834,729
390581294464059_542163772639143,"Keluhan byar pet di berbagai daerah akan kita atasi bersama dengan perkuat sinergi pemerintah pusat dengan pemerintah daerah. Permasalahan listrik harus diselesaikan bersama. Kita akan kejar ketertinggalan ini dengan bagi-bagi pekerjaan, bagi-bagi tugas. Pemerintah daerah bisa membantu pembebasan lahan sehingga pemerintah pusat segera membangunnya. Hari ini kita sudah melangkah dengan beroperasinya Pembangkit Listrik Tenaga Gas Pohuwatu Gorontalo yang dikerjakan dalam waktu 7 bulan. Bersama kita atasi krisis listrik menuju listrik untuk semua!

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/542163192639201/?type=3,2016-06-03 07:30:56,19228,1387,1061
390581294464059_541960102659510,"Ada proyek pembangkit listrik di Kalimantan Barat yang mangkrak sekitar 7 tahun lamanya dan sudah menelan biaya yang tidak kecil, sekitar Rp 1,5 Triliun. Padahal pasokan listrik sangat diharapkan rakyat untuk mendorong industri, menggerakkan ekonomi, meningkatkan pendidikan dan pelayanan kesehatan. Proyek mangkrak seperti ini harus diselesaikan. Pembangkit listrik baru juga harus segera dibangun dan beroperasi. Untuk wilayah Kalimantan Barat, Pembangkit Listrik Tenaga Uap (PLTU) Ketapang sudah bisa beroperasi. Juga sudah mulai dibangun Mobile Power Plant (MPP) di Menpawah. Kita ingin seluruh pelosok negeri menjadi terang.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/541959069326280/?type=3,2016-06-02 19:31:34,27899,2197,2929
390581294464059_541654496023404,"Setiap datang ke daerah, selalu keluhannya sama. Listriknya hidup dan mati, listriknya byar pet. Ini harus segera diatasi. Kemarin, di Bangka Belitung, kita mulai pembangunan Mobile Power Plant (MPP) 350 MW untuk memenuhi kebutuhan listrik regional Sumatera, hari ini diresmikan Pembangkit Listrik Tenaga Mesin Gas (PLTMG) Arun, yang akan memasok kebutuhan di Lhokseumawe dan sekitarnya. Dengan kapasitas 184 MW kita harapkan industri bisa hidup lagi, ekonomi bisa bergerak, anak-anak bisa belajar di waktu malam, serta pelayanan kesehatan bisa lebih baik. Semoga manfaatnya segera dirasakan masyarakat. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/541653902690130/?type=3,2016-06-02 02:09:05,20816,1141,1354
390581294464059_541236009398586,"Kita harus bersyukur telah memiliki Pancasila sebagai dasar negara, falsafah hidup dan ideologi negara yang digali oleh Bapak Bangsa, Bung Karno. Dengan dasar negara Pancasila, tidak ada alasan bagi kita untuk tidak optimis, kita harus optimis menyongsong masa depan, kita harus percaya diri bahwa kita bisa memenangkan kompetisi global sebagai bangsa pemenang. Pancasila harus diamalkan. Pancasila harus menjadi ideologi yang bekerja. Pancasila harus dijaga kelanggengannya. Selamat Hari Lahir Pancasila. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/541234889398698/?type=3,2016-06-01 02:11:57,23175,972,1497
390581294464059_540532412802279,,Presiden Joko Widodo,photo,https://www.facebook.com/Jokowi/photos/a.391740127681509.1073741840.390581294464059/540532396135614/?type=3,2016-05-30 02:56:31,50922,2502,633
390581294464059_539742179547969,"Setelah Facebook, Twitter, Instagram dan website www.presidenri.go.id, sekarang saya ada akun YouTube di http://youtube.com/c/jokowi. Di era digital seperti sekarang ini, kita perlu memanfaatkan jejaring media sosial untuk menyampaikan informasi dan berkomunikasi. Ayo kita gunakan media sosial untuk sesuatu yang bermanfaat, termasuk untuk menyebarkan perdamaian dan toleransi. Jangan lupa beri masukan ya.",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/539742179547969/?type=3,2016-05-28 01:24:04,29141,1495,1498
